measurement,time,valuie
soil_capacitance,2025-04-30T21:33:27.173845Z,45.89
soil_capacitance,2025-04-30T21:38:27.301204Z,45.67
soil_capacitance,2025-04-30T21:43:27.233790Z,45.33
soil_capacitance,2025-04-30T21:48:27.269477Z,45.44
soil_capacitance,2025-04-30T21:53:27.299403Z,45.33
soil_capacitance,2025-04-30T21:58:27.269695Z,45.89
soil_capacitance,2025-04-30T22:03:27.312396Z,45.22
soil_capacitance,2025-04-30T22:08:27.343539Z,45.33
soil_capacitance,2025-04-30T22:13:27.240187Z,45.11
soil_capacitance,2025-04-30T22:18:27.285564Z,45.78
soil_capacitance,2025-04-30T22:23:27.324385Z,45.44
soil_capacitance,2025-04-30T22:28:27.283485Z,45.78
soil_capacitance,2025-04-30T22:33:27.315878Z,45.67
soil_capacitance,2025-04-30T22:38:27.376511Z,45.89
soil_capacitance,2025-04-30T22:43:27.405895Z,46.56
soil_capacitance,2025-04-30T22:48:27.216622Z,45.89
soil_capacitance,2025-04-30T22:53:27.349633Z,45.56
soil_capacitance,2025-04-30T22:58:27.314782Z,45.89
soil_capacitance,2025-04-30T23:03:27.354422Z,45.89
soil_capacitance,2025-04-30T23:08:27.395226Z,46.0
soil_capacitance,2025-04-30T23:13:27.287068Z,45.89
soil_capacitance,2025-04-30T23:18:27.326597Z,46.0
soil_capacitance,2025-04-30T23:23:27.245660Z,46.78
soil_capacitance,2025-04-30T23:28:27.235669Z,45.22
soil_capacitance,2025-04-30T23:33:27.359184Z,45.89
soil_capacitance,2025-04-30T23:38:27.254254Z,45.78
soil_capacitance,2025-04-30T23:43:27.291878Z,46.11
soil_capacitance,2025-04-30T23:48:27.274047Z,45.78
soil_capacitance,2025-04-30T23:53:27.236243Z,45.44
soil_capacitance,2025-04-30T23:58:27.346445Z,45.22
soil_capacitance,2025-05-01T00:03:27.370020Z,46.22
soil_capacitance,2025-05-01T00:08:27.392346Z,45.89
soil_capacitance,2025-05-01T00:13:27.311679Z,45.33
soil_capacitance,2025-05-01T00:18:27.346392Z,45.67
soil_capacitance,2025-05-01T00:23:27.382077Z,45.56
soil_capacitance,2025-05-01T00:28:27.241270Z,46.56
soil_capacitance,2025-05-01T00:33:27.354207Z,45.22
soil_capacitance,2025-05-01T00:38:27.391149Z,46.0
soil_capacitance,2025-05-01T00:43:27.353006Z,46.67
soil_capacitance,2025-05-01T00:48:27.391538Z,46.22
soil_capacitance,2025-05-01T00:53:27.290033Z,46.33
soil_capacitance,2025-05-01T00:58:27.347396Z,46.11
soil_capacitance,2025-05-01T01:03:27.374280Z,45.22
soil_capacitance,2025-05-01T01:08:27.358625Z,45.44
soil_capacitance,2025-05-01T01:13:27.379572Z,46.22
soil_capacitance,2025-05-01T01:18:27.415832Z,45.89
soil_capacitance,2025-05-01T01:23:27.440922Z,46.22
soil_capacitance,2025-05-01T01:28:27.348101Z,45.78
soil_capacitance,2025-05-01T01:33:27.390151Z,45.22
soil_capacitance,2025-05-01T01:38:27.375358Z,45.89
soil_capacitance,2025-05-01T01:43:27.369756Z,45.22
soil_capacitance,2025-05-01T01:48:27.390422Z,46.56
soil_capacitance,2025-05-01T01:53:27.385901Z,46.67
soil_capacitance,2025-05-01T01:58:27.306588Z,45.22
soil_capacitance,2025-05-01T02:03:27.335011Z,45.22
soil_capacitance,2025-05-01T02:08:27.298574Z,45.22
soil_capacitance,2025-05-01T02:13:27.252718Z,46.78
soil_capacitance,2025-05-01T02:18:27.363396Z,46.67
soil_capacitance,2025-05-01T02:23:27.392568Z,45.78
soil_capacitance,2025-05-01T02:28:27.308574Z,46.0
soil_capacitance,2025-05-01T02:33:27.344703Z,46.11
soil_capacitance,2025-05-01T02:38:27.369810Z,46.33
soil_capacitance,2025-05-01T02:43:27.335698Z,46.22
soil_capacitance,2025-05-01T02:48:27.366000Z,45.33
soil_capacitance,2025-05-01T02:53:27.407675Z,45.89
soil_capacitance,2025-05-01T02:58:27.324029Z,45.78
soil_capacitance,2025-05-01T03:03:27.362749Z,45.11
soil_capacitance,2025-05-01T03:08:27.401724Z,45.33
soil_capacitance,2025-05-01T03:13:27.371612Z,45.33
soil_capacitance,2025-05-01T03:18:27.394860Z,46.11
soil_capacitance,2025-05-01T03:23:27.299430Z,45.11
soil_capacitance,2025-05-01T03:28:27.348175Z,46.67
soil_capacitance,2025-05-01T03:33:27.369123Z,46.0
soil_capacitance,2025-05-01T03:38:27.333118Z,46.0
soil_capacitance,2025-05-01T03:43:27.392141Z,45.11
soil_capacitance,2025-05-01T03:48:27.274349Z,46.56
soil_capacitance,2025-05-01T03:53:27.323329Z,45.67
soil_capacitance,2025-05-01T03:58:27.360578Z,46.44
soil_capacitance,2025-05-01T04:03:27.331539Z,45.33
soil_capacitance,2025-05-01T04:08:27.375036Z,45.89
soil_capacitance,2025-05-01T04:13:27.396007Z,45.22
soil_capacitance,2025-05-01T04:18:27.263192Z,45.89
soil_capacitance,2025-05-01T04:23:27.262746Z,45.33
soil_capacitance,2025-05-01T04:28:27.378822Z,45.89
soil_capacitance,2025-05-01T04:33:27.335425Z,46.67
soil_capacitance,2025-05-01T04:38:27.368420Z,45.22
soil_capacitance,2025-05-01T04:43:27.395498Z,45.22
soil_capacitance,2025-05-01T04:48:27.304011Z,45.78
soil_capacitance,2025-05-01T04:53:27.335368Z,46.0
soil_capacitance,2025-05-01T04:58:27.269985Z,45.44
soil_capacitance,2025-05-01T05:03:27.309923Z,45.89
soil_capacitance,2025-05-01T05:08:27.344560Z,46.0
soil_capacitance,2025-05-01T05:13:27.378651Z,46.0
soil_capacitance,2025-05-01T05:18:27.297764Z,45.22
soil_capacitance,2025-05-01T05:23:27.394946Z,46.11
soil_capacitance,2025-05-01T05:28:27.283362Z,45.22
soil_capacitance,2025-05-01T05:33:27.331157Z,45.89
soil_capacitance,2025-05-01T05:38:27.359204Z,45.22
soil_capacitance,2025-05-01T05:43:27.287193Z,46.11
soil_capacitance,2025-05-01T05:48:27.334771Z,45.22
soil_capacitance,2025-05-01T05:53:27.360206Z,45.56
soil_capacitance,2025-05-01T05:58:27.393545Z,45.78
soil_capacitance,2025-05-01T06:03:27.319385Z,45.44
soil_capacitance,2025-05-01T06:08:27.322418Z,45.11
soil_capacitance,2025-05-01T06:13:27.364159Z,46.56
soil_capacitance,2025-05-01T06:18:27.311365Z,46.22
soil_capacitance,2025-05-01T06:23:27.367915Z,46.33
soil_capacitance,2025-05-01T06:28:27.393832Z,46.0
soil_capacitance,2025-05-01T06:33:27.303800Z,45.89
soil_capacitance,2025-05-01T06:38:27.353059Z,45.0
soil_capacitance,2025-05-01T06:43:27.351408Z,45.33
soil_capacitance,2025-05-01T06:48:27.376383Z,45.56
soil_capacitance,2025-05-01T06:53:27.425755Z,46.0
soil_capacitance,2025-05-01T06:58:27.393965Z,46.67
soil_capacitance,2025-05-01T07:03:27.305702Z,45.22
soil_capacitance,2025-05-01T07:08:27.337470Z,45.22
soil_capacitance,2025-05-01T07:13:27.279283Z,45.78
soil_capacitance,2025-05-01T07:18:27.313655Z,45.78
soil_capacitance,2025-05-01T07:23:27.385152Z,46.89
soil_capacitance,2025-05-01T07:28:27.272944Z,45.78
soil_capacitance,2025-05-01T07:33:27.259505Z,46.0
soil_capacitance,2025-05-01T07:38:27.373231Z,45.22
soil_capacitance,2025-05-01T07:43:27.381484Z,45.78
soil_capacitance,2025-05-01T07:48:27.413679Z,45.22
soil_capacitance,2025-05-01T07:53:27.391357Z,45.11
soil_capacitance,2025-05-01T07:58:27.260983Z,45.33
soil_capacitance,2025-05-01T08:03:27.352594Z,46.0
soil_capacitance,2025-05-01T08:08:27.392957Z,46.89
soil_capacitance,2025-05-01T08:13:27.329872Z,45.22
soil_capacitance,2025-05-01T08:18:27.366296Z,45.33
soil_capacitance,2025-05-01T08:23:27.383905Z,46.0
soil_capacitance,2025-05-01T08:28:27.430994Z,46.0
soil_capacitance,2025-05-01T08:33:27.371054Z,45.11
soil_capacitance,2025-05-01T08:38:27.404972Z,45.78
soil_capacitance,2025-05-01T08:43:27.461603Z,45.22
soil_capacitance,2025-05-01T08:48:27.350505Z,46.44
soil_capacitance,2025-05-01T08:53:27.408974Z,45.89
soil_capacitance,2025-05-01T08:58:27.470341Z,46.0
soil_capacitance,2025-05-01T09:03:27.376726Z,46.11
soil_capacitance,2025-05-01T09:08:27.621265Z,46.89
soil_capacitance,2025-05-01T09:13:27.286309Z,45.44
soil_capacitance,2025-05-01T09:18:27.330519Z,46.0
soil_capacitance,2025-05-01T09:23:27.354789Z,46.67
soil_capacitance,2025-05-01T09:28:27.394249Z,79.33
soil_capacitance,2025-05-01T09:33:27.435286Z,79.33
soil_capacitance,2025-05-01T09:38:27.341739Z,79.22
soil_capacitance,2025-05-01T09:43:27.316775Z,79.33
soil_capacitance,2025-05-01T09:48:27.462935Z,79.33
soil_capacitance,2025-05-01T09:53:27.510294Z,79.33
soil_capacitance,2025-05-01T09:58:27.488056Z,78.89
soil_capacitance,2025-05-01T10:03:27.385509Z,78.33
soil_capacitance,2025-05-01T10:08:27.532962Z,73.44
soil_capacitance,2025-05-01T10:13:27.470905Z,52.67
soil_capacitance,2025-05-01T10:18:27.510979Z,52.22
soil_capacitance,2025-05-01T10:23:27.550715Z,52.11
soil_capacitance,2025-05-01T10:28:27.364720Z,52.78
soil_capacitance,2025-05-01T10:33:27.432438Z,53.0
soil_capacitance,2025-05-01T10:38:27.446348Z,52.0
soil_capacitance,2025-05-01T10:43:27.328753Z,52.22
soil_capacitance,2025-05-01T10:48:27.369698Z,52.78
soil_capacitance,2025-05-01T10:53:27.389502Z,51.0
soil_capacitance,2025-05-01T10:58:27.265789Z,52.0
soil_capacitance,2025-05-01T11:03:27.281198Z,51.33
soil_capacitance,2025-05-01T11:08:27.307887Z,51.33
soil_capacitance,2025-05-01T11:13:27.302580Z,52.44
soil_capacitance,2025-05-01T11:18:27.438997Z,52.0
soil_capacitance,2025-05-01T11:23:27.470071Z,52.44
soil_capacitance,2025-05-01T11:28:27.562698Z,51.11
soil_capacitance,2025-05-01T11:33:27.599977Z,51.67
soil_capacitance,2025-05-01T11:38:27.613353Z,52.22
soil_capacitance,2025-05-01T11:43:27.462156Z,51.44
soil_capacitance,2025-05-01T11:48:27.472683Z,51.67
soil_capacitance,2025-05-01T11:53:27.503415Z,51.67
soil_capacitance,2025-05-01T11:58:27.475032Z,51.78
soil_capacitance,2025-05-01T12:03:27.531551Z,51.11
soil_capacitance,2025-05-01T12:08:27.351227Z,51.33
soil_capacitance,2025-05-01T12:13:27.366019Z,51.56
soil_capacitance,2025-05-01T12:18:27.511645Z,52.0
soil_capacitance,2025-05-01T12:23:27.555860Z,51.89
soil_capacitance,2025-05-01T12:28:27.384373Z,51.56
soil_capacitance,2025-05-01T12:33:27.437910Z,51.0
soil_capacitance,2025-05-01T12:38:27.562750Z,51.78
soil_capacitance,2025-05-01T12:43:27.475079Z,50.89
soil_capacitance,2025-05-01T12:48:27.494463Z,52.0
soil_capacitance,2025-05-01T12:53:27.434365Z,50.89
soil_capacitance,2025-05-01T12:58:27.519042Z,51.89
soil_capacitance,2025-05-01T13:03:27.454722Z,51.56
soil_capacitance,2025-05-01T13:08:27.468262Z,51.0
soil_capacitance,2025-05-01T13:13:27.319739Z,51.0
soil_capacitance,2025-05-01T13:18:27.396708Z,51.89
soil_capacitance,2025-05-01T13:23:27.422000Z,51.0
soil_capacitance,2025-05-01T13:28:27.336491Z,51.89
soil_capacitance,2025-05-01T13:33:27.389461Z,51.56
soil_capacitance,2025-05-01T13:38:27.453986Z,51.78
soil_capacitance,2025-05-01T13:43:27.368336Z,51.56
soil_capacitance,2025-05-01T13:48:27.429229Z,51.56
soil_capacitance,2025-05-01T13:53:27.448997Z,51.89
soil_capacitance,2025-05-01T13:58:27.396719Z,51.11
soil_capacitance,2025-05-01T14:03:27.437571Z,51.11
soil_capacitance,2025-05-01T14:08:27.473154Z,51.0
soil_capacitance,2025-05-01T14:13:27.398744Z,51.33
soil_capacitance,2025-05-01T14:18:27.455328Z,51.0
soil_capacitance,2025-05-01T14:23:27.480128Z,51.78
soil_capacitance,2025-05-01T14:28:27.335435Z,52.0
soil_capacitance,2025-05-01T14:33:27.410285Z,51.56
soil_capacitance,2025-05-01T14:38:27.379670Z,51.44
soil_capacitance,2025-05-01T14:43:27.424069Z,51.56
soil_capacitance,2025-05-01T14:48:27.437310Z,52.0
soil_capacitance,2025-05-01T14:53:27.460057Z,51.56
soil_capacitance,2025-05-01T14:58:27.356499Z,52.11
soil_capacitance,2025-05-01T15:03:27.391939Z,51.89
soil_capacitance,2025-05-01T15:08:27.416318Z,50.89
soil_capacitance,2025-05-01T15:13:27.353917Z,51.89
soil_capacitance,2025-05-01T15:18:27.430761Z,52.56
soil_capacitance,2025-05-01T15:23:27.489354Z,51.44
soil_capacitance,2025-05-01T15:28:27.395822Z,52.11
soil_capacitance,2025-05-01T15:33:27.441423Z,51.56
soil_capacitance,2025-05-01T15:38:27.357753Z,52.0
soil_capacitance,2025-05-01T15:43:27.405485Z,51.89
soil_capacitance,2025-05-01T15:48:27.446555Z,51.56
soil_capacitance,2025-05-01T15:53:27.392727Z,51.89
soil_capacitance,2025-05-01T15:58:27.442321Z,52.0
soil_capacitance,2025-05-01T16:03:27.472665Z,51.22
soil_capacitance,2025-05-01T16:08:27.362825Z,51.67
soil_capacitance,2025-05-01T16:13:27.402733Z,51.78
soil_capacitance,2025-05-01T16:18:27.423620Z,52.0
soil_capacitance,2025-05-01T16:23:27.458455Z,52.0
soil_capacitance,2025-05-01T16:28:27.397752Z,51.56
soil_capacitance,2025-05-01T16:33:27.471580Z,50.89
soil_capacitance,2025-05-01T16:38:27.523737Z,52.33
soil_capacitance,2025-05-01T16:43:27.420738Z,51.78
soil_capacitance,2025-05-01T16:48:27.467222Z,51.67
soil_capacitance,2025-05-01T16:53:27.520240Z,52.44
soil_capacitance,2025-05-01T16:58:27.461550Z,51.0
soil_capacitance,2025-05-01T17:03:27.510842Z,50.89
soil_capacitance,2025-05-01T17:08:27.390223Z,52.56
soil_capacitance,2025-05-01T17:13:27.429471Z,52.33
soil_capacitance,2025-05-01T17:18:27.460938Z,51.22
soil_capacitance,2025-05-01T17:23:27.489453Z,50.67
soil_capacitance,2025-05-01T17:28:27.460430Z,51.0
soil_capacitance,2025-05-01T17:33:27.500685Z,51.78
soil_capacitance,2025-05-01T17:38:27.459183Z,51.44
soil_capacitance,2025-05-01T17:43:27.377311Z,52.56
soil_capacitance,2025-05-01T17:48:27.447742Z,52.0
soil_capacitance,2025-05-01T17:53:27.478068Z,51.56
soil_capacitance,2025-05-01T17:58:27.432863Z,51.78
soil_capacitance,2025-05-01T18:03:27.468008Z,52.44
soil_capacitance,2025-05-01T18:08:27.508862Z,51.44
soil_capacitance,2025-05-01T18:13:27.414106Z,50.78
soil_capacitance,2025-05-01T18:18:27.486745Z,51.56
soil_capacitance,2025-05-01T18:23:27.374889Z,51.67
soil_capacitance,2025-05-01T18:28:27.420842Z,51.22
soil_capacitance,2025-05-01T18:33:27.524225Z,51.78
soil_capacitance,2025-05-01T18:38:27.546864Z,52.33
soil_capacitance,2025-05-01T18:43:27.502254Z,50.67
soil_capacitance,2025-05-01T18:48:27.416746Z,52.56
soil_capacitance,2025-05-01T18:53:27.547615Z,51.22
soil_capacitance,2025-05-01T18:58:27.444382Z,51.33
soil_capacitance,2025-05-01T19:03:27.559420Z,50.78
soil_capacitance,2025-05-01T19:08:27.600352Z,50.78
soil_capacitance,2025-05-01T19:13:27.436514Z,51.67
soil_capacitance,2025-05-01T19:18:27.527436Z,51.89
soil_capacitance,2025-05-01T19:23:27.595338Z,50.78
soil_capacitance,2025-05-01T19:28:27.543901Z,52.22
soil_capacitance,2025-05-01T19:33:27.580801Z,51.11
soil_capacitance,2025-05-01T19:38:27.438325Z,52.22
soil_capacitance,2025-05-01T19:43:27.409889Z,51.78
soil_capacitance,2025-05-01T19:48:27.467203Z,52.44
soil_capacitance,2025-05-01T19:53:27.499178Z,51.11
soil_capacitance,2025-05-01T19:58:27.472646Z,51.67
soil_capacitance,2025-05-01T20:03:27.533915Z,52.56
soil_capacitance,2025-05-01T20:08:27.556995Z,50.89
soil_capacitance,2025-05-01T20:13:27.402152Z,51.0
soil_capacitance,2025-05-01T20:18:27.491285Z,50.89
soil_capacitance,2025-05-01T20:23:27.468245Z,51.67
soil_capacitance,2025-05-01T20:28:27.482996Z,50.67
soil_capacitance,2025-05-01T20:33:27.511457Z,51.89
soil_capacitance,2025-05-01T20:38:27.540142Z,50.67
soil_capacitance,2025-05-01T20:43:27.435151Z,52.44
soil_capacitance,2025-05-01T20:48:27.458180Z,51.44
soil_capacitance,2025-05-01T20:53:27.418447Z,50.67
soil_capacitance,2025-05-01T20:58:27.456862Z,50.78
soil_capacitance,2025-05-01T21:03:27.493518Z,50.67
soil_capacitance,2025-05-01T21:08:27.548095Z,51.22
soil_capacitance,2025-05-01T21:13:27.457178Z,51.44
soil_capacitance,2025-05-01T21:18:27.505221Z,51.22
soil_capacitance,2025-05-01T21:23:27.435777Z,51.44
soil_capacitance,2025-05-01T21:28:27.477802Z,51.22
soil_capacitance,2025-05-01T21:33:27.538085Z,50.67
soil_capacitance,2025-05-01T21:38:27.435745Z,51.56
soil_capacitance,2025-05-01T21:43:27.456218Z,51.22
soil_capacitance,2025-05-01T21:48:27.532815Z,50.67
soil_capacitance,2025-05-01T21:53:27.426614Z,50.89
soil_capacitance,2025-05-01T21:58:27.467780Z,50.89
soil_capacitance,2025-05-01T22:03:27.498988Z,51.56
soil_capacitance,2025-05-01T22:08:27.524636Z,51.78
soil_capacitance,2025-05-01T22:13:27.479995Z,50.78
soil_capacitance,2025-05-01T22:18:27.530833Z,50.44
soil_capacitance,2025-05-01T22:23:27.564502Z,51.67
soil_capacitance,2025-05-01T22:28:27.461808Z,51.67
soil_capacitance,2025-05-01T22:33:27.592300Z,50.89
soil_capacitance,2025-05-01T22:38:27.479354Z,51.56
soil_capacitance,2025-05-01T22:43:27.561530Z,51.78
soil_capacitance,2025-05-01T22:48:27.580809Z,50.67
soil_capacitance,2025-05-01T22:53:27.512336Z,52.11
soil_capacitance,2025-05-01T22:58:27.511588Z,51.11
soil_capacitance,2025-05-01T23:03:27.538187Z,50.56
soil_capacitance,2025-05-01T23:08:27.582702Z,50.56
soil_capacitance,2025-05-01T23:13:27.540973Z,51.44
soil_capacitance,2025-05-01T23:18:27.575506Z,50.44
soil_capacitance,2025-05-01T23:23:27.446542Z,50.44
soil_capacitance,2025-05-01T23:28:27.588159Z,51.0
soil_capacitance,2025-05-01T23:33:27.545016Z,51.89
soil_capacitance,2025-05-01T23:38:27.572568Z,52.11
soil_capacitance,2025-05-01T23:43:27.598947Z,51.44
soil_capacitance,2025-05-01T23:48:27.496512Z,50.89
soil_capacitance,2025-05-01T23:53:27.547698Z,51.0
soil_capacitance,2025-05-01T23:58:27.598571Z,50.44
soil_capacitance,2025-05-02T00:03:27.570410Z,50.33
soil_capacitance,2025-05-02T00:08:27.610723Z,51.33
soil_capacitance,2025-05-02T00:13:27.529662Z,50.44
soil_capacitance,2025-05-02T00:18:27.558360Z,51.56
soil_capacitance,2025-05-02T00:23:27.591754Z,51.11
soil_capacitance,2025-05-02T00:28:27.631242Z,52.11
soil_capacitance,2025-05-02T00:33:27.582243Z,50.89
soil_capacitance,2025-05-02T00:38:27.452280Z,50.89
soil_capacitance,2025-05-02T00:43:27.610488Z,50.78
soil_capacitance,2025-05-02T00:48:27.576616Z,51.0
soil_capacitance,2025-05-02T00:53:27.619658Z,51.22
soil_capacitance,2025-05-02T00:58:27.537839Z,50.44
soil_capacitance,2025-05-02T01:03:27.553513Z,52.22
soil_capacitance,2025-05-02T01:08:27.491837Z,51.33
soil_capacitance,2025-05-02T01:13:27.526623Z,51.22
soil_capacitance,2025-05-02T01:18:27.580550Z,51.33
soil_capacitance,2025-05-02T01:23:27.450067Z,50.22
soil_capacitance,2025-05-02T01:28:27.511446Z,51.22
soil_capacitance,2025-05-02T01:33:27.570063Z,51.0
soil_capacitance,2025-05-02T01:38:27.450386Z,52.0
soil_capacitance,2025-05-02T01:43:27.502510Z,50.67
soil_capacitance,2025-05-02T01:48:27.557947Z,51.22
soil_capacitance,2025-05-02T01:53:27.410938Z,51.56
soil_capacitance,2025-05-02T01:58:27.407382Z,50.56
soil_capacitance,2025-05-02T02:03:27.411134Z,51.0
soil_capacitance,2025-05-02T02:08:27.463830Z,50.78
soil_capacitance,2025-05-02T02:13:27.595492Z,50.22
soil_capacitance,2025-05-02T02:18:27.561113Z,50.22
soil_capacitance,2025-05-02T02:23:27.605175Z,50.33
soil_capacitance,2025-05-02T02:28:27.533236Z,51.33
soil_capacitance,2025-05-02T02:33:27.544901Z,50.11
soil_capacitance,2025-05-02T02:38:27.576429Z,50.11
soil_capacitance,2025-05-02T02:43:27.542958Z,50.89
soil_capacitance,2025-05-02T02:48:27.581540Z,51.78
soil_capacitance,2025-05-02T02:53:27.615557Z,50.11
soil_capacitance,2025-05-02T02:58:27.644458Z,50.78
soil_capacitance,2025-05-02T03:03:27.548478Z,50.67
soil_capacitance,2025-05-02T03:08:27.483968Z,51.44
soil_capacitance,2025-05-02T03:13:27.538778Z,49.78
soil_capacitance,2025-05-02T03:18:27.592424Z,50.78
soil_capacitance,2025-05-02T03:23:27.514080Z,50.56
soil_capacitance,2025-05-02T03:28:27.607420Z,50.33
soil_capacitance,2025-05-02T03:33:27.608608Z,50.78
soil_capacitance,2025-05-02T03:38:27.524163Z,49.89
soil_capacitance,2025-05-02T03:43:27.565343Z,50.78
soil_capacitance,2025-05-02T03:48:27.619936Z,50.22
soil_capacitance,2025-05-02T03:53:27.531350Z,50.89
soil_capacitance,2025-05-02T03:58:27.553888Z,50.0
soil_capacitance,2025-05-02T04:03:27.601228Z,51.11
soil_capacitance,2025-05-02T04:08:27.530487Z,51.33
soil_capacitance,2025-05-02T04:13:27.676251Z,51.0
soil_capacitance,2025-05-02T04:18:27.623408Z,51.44
soil_capacitance,2025-05-02T04:23:27.525224Z,49.89
soil_capacitance,2025-05-02T04:28:27.666788Z,50.67
soil_capacitance,2025-05-02T04:33:27.599671Z,50.44
soil_capacitance,2025-05-02T04:38:27.641527Z,50.44
soil_capacitance,2025-05-02T04:43:27.672048Z,50.0
soil_capacitance,2025-05-02T04:48:27.644990Z,50.44
soil_capacitance,2025-05-02T04:53:27.686347Z,50.33
soil_capacitance,2025-05-02T04:58:27.711471Z,49.89
soil_capacitance,2025-05-02T05:03:27.612255Z,49.89
soil_capacitance,2025-05-02T05:08:27.642548Z,50.78
soil_capacitance,2025-05-02T05:13:27.577858Z,50.11
soil_capacitance,2025-05-02T05:18:27.616383Z,50.44
soil_capacitance,2025-05-02T05:23:27.647177Z,50.78
soil_capacitance,2025-05-02T05:28:27.680619Z,51.78
soil_capacitance,2025-05-02T05:33:27.648491Z,50.11
soil_capacitance,2025-05-02T05:38:27.531572Z,51.22
soil_capacitance,2025-05-02T05:43:27.558688Z,50.0
soil_capacitance,2025-05-02T05:48:27.628031Z,51.0
soil_capacitance,2025-05-02T05:53:27.505046Z,50.67
soil_capacitance,2025-05-02T05:58:27.538328Z,50.0
soil_capacitance,2025-05-02T06:03:27.488903Z,50.22
soil_capacitance,2025-05-02T06:08:27.552444Z,50.0
soil_capacitance,2025-05-02T06:13:27.608463Z,50.56
soil_capacitance,2025-05-02T06:18:27.517523Z,50.67
soil_capacitance,2025-05-02T06:23:27.564861Z,50.56
soil_capacitance,2025-05-02T06:28:27.601903Z,50.56
soil_capacitance,2025-05-02T06:33:27.665517Z,51.44
soil_capacitance,2025-05-02T06:38:27.604471Z,51.0
soil_capacitance,2025-05-02T06:43:27.630282Z,51.56
soil_capacitance,2025-05-02T06:48:27.500895Z,50.11
soil_capacitance,2025-05-02T06:53:27.545880Z,51.67
soil_capacitance,2025-05-02T06:58:27.610228Z,50.78
soil_capacitance,2025-05-02T07:03:27.519893Z,50.33
soil_capacitance,2025-05-02T07:08:27.643675Z,51.56
soil_capacitance,2025-05-02T07:13:27.680490Z,50.0
soil_capacitance,2025-05-02T07:18:27.644697Z,50.11
soil_capacitance,2025-05-02T07:23:27.629687Z,50.0
soil_capacitance,2025-05-02T07:28:27.688005Z,50.89
soil_capacitance,2025-05-02T07:33:27.594223Z,50.0
soil_capacitance,2025-05-02T07:38:27.628488Z,50.89
soil_capacitance,2025-05-02T07:43:27.555526Z,50.33
soil_capacitance,2025-05-02T07:48:27.593455Z,50.0
soil_capacitance,2025-05-02T07:53:27.647159Z,50.44
soil_capacitance,2025-05-02T07:58:27.602040Z,50.44
soil_capacitance,2025-05-02T08:03:27.523199Z,50.89
soil_capacitance,2025-05-02T08:08:27.613659Z,49.89
soil_capacitance,2025-05-02T08:13:27.656286Z,50.11
soil_capacitance,2025-05-02T08:18:27.540739Z,50.67
soil_capacitance,2025-05-02T08:23:27.578008Z,51.33
soil_capacitance,2025-05-02T08:28:27.627990Z,50.78
soil_capacitance,2025-05-02T08:33:27.539157Z,51.22
soil_capacitance,2025-05-02T08:38:27.610452Z,50.78
soil_capacitance,2025-05-02T08:43:27.639747Z,51.44
soil_capacitance,2025-05-02T08:48:27.534479Z,49.78
soil_capacitance,2025-05-02T08:53:27.577350Z,51.11
soil_capacitance,2025-05-02T08:58:27.675584Z,50.56
soil_capacitance,2025-05-02T09:03:27.544116Z,50.33
soil_capacitance,2025-05-02T09:08:27.695870Z,50.89
soil_capacitance,2025-05-02T09:13:27.698014Z,51.11
soil_capacitance,2025-05-02T09:18:27.666753Z,50.56
soil_capacitance,2025-05-02T09:23:27.590955Z,50.67
soil_capacitance,2025-05-02T09:28:27.707083Z,49.89
soil_capacitance,2025-05-02T09:33:27.555580Z,50.11
soil_capacitance,2025-05-02T09:38:27.703267Z,49.89
soil_capacitance,2025-05-02T09:43:27.620334Z,49.78
soil_capacitance,2025-05-02T09:48:27.566646Z,50.67
soil_capacitance,2025-05-02T09:53:27.697567Z,50.33
soil_capacitance,2025-05-02T09:58:27.629577Z,50.11
soil_capacitance,2025-05-02T10:03:27.566529Z,49.33
soil_capacitance,2025-05-02T10:08:27.620821Z,49.78
soil_capacitance,2025-05-02T10:13:27.643539Z,49.22
soil_capacitance,2025-05-02T10:18:27.535901Z,49.22
soil_capacitance,2025-05-02T10:23:27.573133Z,49.78
soil_capacitance,2025-05-02T10:28:27.642769Z,49.67
soil_capacitance,2025-05-02T10:33:27.538905Z,50.22
soil_capacitance,2025-05-02T10:38:27.495795Z,49.0
soil_capacitance,2025-05-02T10:43:27.629357Z,50.67
soil_capacitance,2025-05-02T10:48:27.579507Z,49.0
soil_capacitance,2025-05-02T10:53:27.616772Z,49.33
soil_capacitance,2025-05-02T10:58:27.663184Z,49.78
soil_capacitance,2025-05-02T11:03:27.603780Z,49.44
soil_capacitance,2025-05-02T11:08:27.633093Z,49.44
soil_capacitance,2025-05-02T11:13:27.671260Z,49.78
soil_capacitance,2025-05-02T11:18:27.628265Z,49.56
soil_capacitance,2025-05-02T11:23:27.642678Z,48.56
soil_capacitance,2025-05-02T11:28:27.535951Z,48.78
soil_capacitance,2025-05-02T11:33:27.565968Z,49.78
soil_capacitance,2025-05-02T11:38:27.613341Z,49.44
soil_capacitance,2025-05-02T11:43:27.644937Z,48.89
soil_capacitance,2025-05-02T11:48:27.598983Z,48.44
soil_capacitance,2025-05-02T11:53:27.516102Z,48.56
soil_capacitance,2025-05-02T11:58:27.626566Z,48.11
soil_capacitance,2025-05-02T12:03:27.586806Z,48.67
soil_capacitance,2025-05-02T12:08:27.615797Z,47.78
soil_capacitance,2025-05-02T12:13:27.646972Z,48.89
soil_capacitance,2025-05-02T12:18:27.496701Z,48.89
